idEstado,idHojaVida,idHVEduUniversitaria,intItemEduUni,strAnioBachiller,strAnioTitulo,strBachillerEduUni,strCarreraUni,strConcluidoEduUni,strEduUniversitaria,strEgresadoEduUni,strMetodoAccion,strOrder,strTengoEduUniversitaria,strTituloUni,strUniversidad,strUsuario,strComentario,fecha_registro
1,136625,140447,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135773,139255,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137909,142300,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137051,141094,1,2017,,,LICENCIADA EN ADMINISTRACIÓN,1,1,1,,,1,,UNIVERSIDAD PERUANA LOS ANDES,,,2021-02-21 12:00:47
1,134309,137162,1,1990,,,BACHILLER EN HISTORIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,133924,136658,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133912,136640,1,2015,,,CONTADOR PUBLICO,1,1,1,,,1,,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SOCIEDAD ANÓNIMA CERRADA,,,2021-02-21 12:00:47
1,133912,136641,2,2014,,,BACHILLER EN CONTABILIDAD,1,1,1,,,1,,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA SOCIEDAD ANÓNIMA CERRADA,,,2021-02-21 12:00:47
1,133783,136440,1,2017,,,BACHILLER EN CIENCIAS DE LA EDUCACIÓN,1,1,1,,,1,,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES,,,2021-02-21 12:00:47
1,133783,136720,2,2007,,0,LICENCIADO EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES,,,2021-02-21 12:00:47
1,134505,137434,1,1982,,,INGENIERO CIVIL,1,1,1,,,1,,UNIVERSIDAD RICARDO PALMA,,,2021-02-21 12:00:47
1,134505,137436,2,1977,,0,BACHILLER EN INGENIERIA CIVIL,1,1,1,,,1,0,UNIVERSIDAD RICARDO PALMA,,,2021-02-21 12:00:47
1,134527,137466,1,2000,,,LICENCIADO EN CIENCIAS ADMINISTRATIVAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE PIURA,,,2021-02-21 12:00:47
1,134557,137501,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134561,137506,1,2020,,,LICENCIADA EN EDUCACIÓN SECUNDARIA: EDUCACIÓN FÍSICA,1,1,1,,,1,,UNIVERSIDAD CÉSAR VALLEJO S.A.C.,,,2021-02-21 12:00:47
1,137169,141265,1,2010,,,INGENIERO AGRONOMO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE PIURA,,,2021-02-21 12:00:47
1,134568,137519,1,2019,,,BACHILLER EN DERECHO Y CIENCIA POLÍTICA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,134570,137520,1,2010,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD SAN PEDRO,,,2021-02-21 12:00:47
1,134574,137528,1,2005,,0,ARQUITECTO,1,1,1,,,1,0,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,134574,137529,2,2001,,0,BACHILLER EN ARQUITECTURA,1,1,1,,,1,0,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,134749,137762,1,,,0,CONTABILIDAD,2,1,2,,,1,0,UNIVERSIDAD CATOLICA SANTA MARIA,,,2021-02-21 12:00:47
1,134686,137670,1,1995,,,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,133957,136700,1,2011,,,CONTADOR PUBLICO,1,1,1,,,1,,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,,2021-02-21 12:00:47
1,133957,136701,2,2008,,,BACHILLER EN CIENCIAS CONTABLES Y FINANCIERAS,1,1,1,,,1,,UNIVERSIDAD ALAS PERUANAS S.A.,,,2021-02-21 12:00:47
1,133986,136741,1,2017,,,BACHILLER EN INGENIERÍA AMBIENTAL,1,1,1,,,1,,UNIVERSIDAD ALAS PERUANAS S.A.,,,2021-02-21 12:00:47
1,133964,136715,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135963,139523,1,1999,,0,LICENCIADA EN EDUCACIÓN  ESPECIALIDAD  BIOLOGICA Y QUIMICA,2,1,1,,,1,0,UNIVERSIDAD NACIONAL  DE SAN  ANTONIO ABAD - CUSCO,,,2021-02-21 12:00:47
1,136053,139657,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136270,139962,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136250,139948,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136292,139996,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136267,140001,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135634,139019,1,1992,,,LICENCIADA EN ENFERMERIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DANIEL ALCÍDES CARRIÓN,,,2021-02-21 12:00:47
1,135645,139037,1,2014,,,BACHILLER EN RELACIONES INTERNACIONALES,1,1,1,,,1,,UNIVERSIDAD TECNOLÓGICA DEL PERÚ S.A.C.,,,2021-02-21 12:00:47
1,135650,139043,1,2014,,,INGENIERO AMBIENTAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA,,,2021-02-21 12:00:47
1,135665,139070,1,1997,,,LICENCIADO EN EDUCACION SECUNDARIA ESPECIALIDAD FILOSOFIA Y CIENCIAS HISTORICO SOCIALES,1,1,1,,,1,,UNIVERSIDAD NACIONAL DANIEL ALCÍDES CARRIÓN,,,2021-02-21 12:00:47
1,137466,141686,1,,,0,FACULTAD DE SOCIOLOGIA,2,1,2,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,136164,139808,1,2019,,,BACHILLER EN CONTABILIDAD Y FINANZAS,1,1,1,,,1,,UNIVERSIDAD PERUANA LOS ANDES,,,2021-02-21 12:00:47
1,137453,141646,1,2017,,,BACHILLER EN ECONOMÍA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERÚ,,,2021-02-21 12:00:47
1,137505,141734,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136287,139985,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137116,141204,1,2018,,0,AGRONOMIA TROPICAL,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU,,BACHILLER EN PROCESO OBSTACULIZADO POR LA PANDEMIA,2021-02-21 12:00:47
1,137202,141307,1,2014,,,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD PERUANA LOS ANDES,,,2021-02-21 12:00:47
1,136346,140062,1,2019,,,LICENCIADA EN EDUCACION  NIVEL INICIAL  ESPECIALIDAD: EDUCACION INICIAL Y ARTE,1,1,1,,,1,,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN,,,2021-02-21 12:00:47
1,136702,140582,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135118,138508,1,1989,,0,MEDICO CIRUJANO,1,1,0,,,1,0,UNIVERSIDAD NACIONAL DE  SAN ANTONIO DE ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,136281,139974,1,2017,,,ABOGADA,1,1,1,,,1,,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,135398,138713,1,2014,,,INGENIERO GEOLOGO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,135442,138781,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135460,138825,1,2020,,0,BACHILLER EN TURISMO,1,1,0,,,1,0,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,135500,138844,1,,,0,-,2,1,2,,,1,0,UNIVERSIDAD PRIVADA ALAS PERUANAS,,ULTIMO CICLO DE ESTUDIOS DE LA CARRERA (COMPLETAR),2021-02-21 12:00:47
1,134573,140361,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135573,138961,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134693,137688,1,2015,,0,CONTADOR PUBLICO,1,1,0,,,1,0,UNIVERSIDAD CESAR VALLEJO,,,2021-02-21 12:00:47
1,133958,136702,1,2011,,,INGENIERO AGRONOMO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE UCAYALI,,,2021-02-21 12:00:47
1,133958,136703,2,2011,,,BACHILLER EN CIENCIAS AGROPECUARIAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE UCAYALI,,,2021-02-21 12:00:47
1,133970,136721,1,2016,,,BACHILLER EN INGENIERÍA AGROFORESTAL ACUÍCOLA,1,1,1,,,1,,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONÍA,,,2021-02-21 12:00:47
1,133985,136739,1,2009,,,ESPECIALISTA EN MEDICINA INTERNA,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,133985,136740,2,1987,,,BACHILLER EN MEDICINA,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,134002,136769,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135893,139448,1,1989,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,134831,137877,1,,,0,PSICOLOGÍA EN TRABAJO SOCIAL,2,1,2,,,1,0,UNIVERSIDAD INCA GARCILAZO DE LA VEGA,,VI CICLO,2021-02-21 12:00:47
1,137827,142178,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137813,142144,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136868,140833,1,2007,,0,ARQUITECTO,1,1,1,,,1,0,UNIVERSIDAD PRIVADA ANTENOR ORREGO,,,2021-02-21 12:00:47
1,136207,139867,1,2016,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,136211,139884,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136229,139910,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134509,137439,1,2004,,,SCIENTIAE EN CULTIVOS ANDINOS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,134403,137289,1,1996,,,BACHILLER EN CIENCIAS JURIDICAS Y POLITICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,134988,138095,1,1998,,0,BACHILLER EN DERECHO,1,1,1,,,1,0,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,,2021-02-21 12:00:47
1,134988,138096,2,2000,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,,2021-02-21 12:00:47
1,134988,138097,3,2006,,0,BACHILLER EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,134988,138098,4,2006,,0,LICENCIADO EN EDUCACION PRIMARIA,1,1,1,,,1,0,UNIVERSIDAD LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,134988,138099,5,2019,,0,TÍTULO DE SEGUNDA ESPECIALIDAD EN GESTIÓN ESCOLAR CON LIDERAZGO PEDAGÓGICO,1,1,1,,,1,0,UNIVERSIDAD SAN IGNACIO DE LOYOLA SA,,,2021-02-21 12:00:47
1,134988,138100,6,2009,,0,SEGUNDA ESPECIALIDAD PROFESIONAL ADMINISTRACION Y GESTION DE LA EDUCACION,1,1,1,,,1,0,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,,2021-02-21 12:00:47
1,134462,137377,1,,,0,INGENIERO CIVIL,2,1,2,,,1,0,UNIVERSIDAD ANDINA NESTOR CACERES VELASQUEZ,,,2021-02-21 12:00:47
1,134513,137446,1,2012,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134794,138395,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135187,138988,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135188,138408,1,2009,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A.,,TAMBIÉN CUENTA CON EL GRADO DE LICENCIADO EN EDUCACIÓN ESPECIALIDAD: ESPECIALIDAD EN CIENCIA Y TECNOLÓGICA POR LA MISMA CASA SUPERIOR DE ESTUDIOS,2021-02-21 12:00:47
1,135186,138886,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136498,140323,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136761,140680,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136782,140724,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135884,139417,1,1970,,0,NO CONCLUIDOS,2,1,2,,,1,0,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,,,2021-02-21 12:00:47
1,135682,139095,1,2011,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,135583,138960,1,2003,,0,EGRESADO- EDUCACION SECUNDARIA,1,1,1,,,1,0,UDECH UNIVERSIDAD DE CHIMBOTE,,LA UNIVERSIDAD TUBO PROBLEMAS DE CARACTER LEGAL,2021-02-21 12:00:47
1,136016,139602,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135867,141189,1,,,0,PRE-GRADO EN CURSO,2,1,2,,,1,0,UNIVERSIDAD TECNOLOGICA DEL PERU,,,2021-02-21 12:00:47
1,135751,139223,1,2020,,,INGENIERO CIVIL,1,1,1,,,1,,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.,,,2021-02-21 12:00:47
1,135141,138325,1,2018,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD ALAS PERUANAS S.A.,,,2021-02-21 12:00:47
1,135141,138336,2,2010,,0,LICENCIADA EN ENFERMERIA,1,1,1,,,1,0,UNIVERSIDAD ALAS PERUANAS,,,2021-02-21 12:00:47
1,135232,138496,1,2007,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD PRIVADA LOS ANGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,134311,137164,1,2011,,0,NO,2,1,2,,,1,0,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,,,2021-02-21 12:00:47
1,135825,139333,1,2009,,0,LICENCIA EN EDUCACIÓN - EDUCACION FISICA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,COMPLEMENTACION ACADEMICA,2021-02-21 12:00:47
1,134483,137401,1,2008,,,LICENCIADO EN SOCIOLOGIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO,,,2021-02-21 12:00:47
1,135464,138795,1,2013,,,ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN MARTÍN,,,2021-02-21 12:00:47
1,135904,139458,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137076,141131,1,,,0,DECIMO CICLO,2,1,2,,,1,0,UNIVERSIDAD CATOLICA LOS ANGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,134706,137699,1,2006,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134370,137248,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134448,137358,1,2019,,0,MATEMATICA FISICA E INFORMATICA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL JOSE FAUSTINO SANCHEZ CARRION,,,2021-02-21 12:00:47
1,134427,137317,1,2018,,,BACHILLER EN DERECHO Y CIENCIAS POLÍTICAS,1,1,1,,,1,,UNIVERSIDAD PERUANA LOS ANDES,,,2021-02-21 12:00:47
1,134427,137728,2,,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD PERUANA LOS ANDES,,TITULO EN PROCESO,2021-02-21 12:00:47
1,134427,137729,3,2006,,0,BACHILLER EN ENFERMERIA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,134427,137730,4,2006,,0,LICENCIADO EN ENFERMERIA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,134455,137374,1,,,0,DERECHO,2,1,0,,,1,0,UNIVERSIDAD CONTINENTAL,,,2021-02-21 12:00:47
1,134773,137790,1,2012,,,"INGENIERO ZOOTECNISTA, ESPECIALIDAD: ZOOTECNIA",1,1,1,,,1,,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,134773,137803,2,2007,,0,BACHILLER ZOOTECNIA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE HUANCAVELICA,,,2021-02-21 12:00:47
1,137759,142080,1,,,0,DERECHO CORPORATIVO,2,1,2,,,1,0,UNIVERSIDAD PRIVADA TELESUP,,,2021-02-21 12:00:47
1,137633,141912,1,2018,,,BACHILLER EN INGENIERIA EN INDUSTRIAS ALIMENTARIAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,137773,142088,1,1997,,,INGENIERO INDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,137743,142043,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137673,142033,1,,,0,DERECHO,2,1,2,,,1,0,UNIVERSIDAD SEÑOR DE SIPAN,,ESTUDIOS UNIVERSITARIOS EN CURSO V CICLO,2021-02-21 12:00:47
1,137747,142048,1,,,0,EDUCACION,2,1,2,,,1,0,"ENRIQUE GUZMAN Y VALLE ""LA CANTUTA""",,,2021-02-21 12:00:47
1,137047,141081,1,2012,,,CONTADOR PUBLICO,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,137079,141502,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137230,141481,1,1984,,0,LICENCIATURA EN TEOLOGIA,1,1,1,,,1,0,SEMINARIO NAZARENO DE LAS AMERICAS,,,2021-02-21 12:00:47
1,133804,136474,1,1997,,0,BACHILLER EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,,ESPECIALIDAD EN BIOLOGIA Y QUIMICA,2021-02-21 12:00:47
1,134214,137046,1,2017,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134214,137047,2,2016,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134169,136995,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134336,137234,1,,,0,ESTUDIANTE,2,1,2,,,1,0,UNIVERSIDAD CONTINENTAL,,FACULTAD DERECHO,2021-02-21 12:00:47
1,134869,137937,1,2015,,,INGENIERO DE SISTEMAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,134870,138005,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134872,137939,1,2020,,,BACHILLER EN CIENCIAS PUBLICITARIAS Y MULTIMEDIA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA DE SANTA MARÍA,,,2021-02-21 12:00:47
1,134873,137940,1,2010,,,LICENCIADO EN TURISMO Y HOTELERIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,136201,139853,1,2002,,,INGENIERO INDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,134874,137942,1,2017,,,ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,136674,140525,1,2019,,,INGENIERO CIVIL,1,1,1,,,1,,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,136686,140547,1,2008,,0,ABOGADA,1,1,1,,,1,0,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,137318,141458,1,1998,,,BACHILLER EN DERECHO Y CS. POLITICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,136690,140568,1,2020,,0,CIENCIAS DE LA COMUNICACION-PERIODISMO,1,1,2,,,1,0,INCA GARCILASO DE LA VEGA,,EN TRAMITE OBTENCION DEL TITULO,2021-02-21 12:00:47
1,136698,140569,1,2009,,,ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,136705,140624,1,,,0,CONTADORA,2,1,2,,,1,0,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,134652,137630,1,2006,,0,CONTADOR PUBLICO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134652,137631,2,,,0,DOCTOR EN ADMINISTRACION,2,1,2,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,ESTUDIOS EN CURSO,2021-02-21 12:00:47
1,134652,137632,3,,,0,MAGISTER EN TRIBUTACION,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,TESIS POR SUSTENTAR,2021-02-21 12:00:47
1,134652,137633,4,,,0,MAGISTER EN GOBIERNO DE ORGANIZACIONES,2,1,2,,,1,0,UNIVERSIDAD DE PIURA,,ESTUDIOS EN CURSO,2021-02-21 12:00:47
1,134655,137635,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134657,137636,1,,,0,LICENCIADO EN TURISMO,2,1,2,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134658,137637,1,2011,,0,LICENCIADO EN TURISMO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134660,137638,1,1998,,,TITULO DE CONTADOR PUBLICO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,,,2021-02-21 12:00:47
1,134661,137640,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136020,139604,1,,,0,,0,2,0,,,1,0,,,,2021-02-21 12:00:47
1,136773,140682,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136038,140022,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135477,138815,1,2002,,0,LICENCIADO EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE CAJAMARCA,,,2021-02-21 12:00:47
1,135514,138858,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135524,138871,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135534,138882,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135546,138897,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135566,138917,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134654,137634,1,2020,,0,BACHILLER,1,1,1,,,1,0,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,134856,137911,1,1990,,,TÍTULO PROFESIONAL DE ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CALLAO,,,2021-02-21 12:00:47
1,134856,137914,2,1990,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,135587,138944,1,,,0,DERECHO Y CIENCIAS POLITICAS,2,1,2,,,1,0,UNIVERSIDAD PRIVADA DEL NORTE,,,2021-02-21 12:00:47
1,134844,137896,1,2008,,,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CALLAO,,,2021-02-21 12:00:47
1,135484,138892,1,2015,,0,COMUNICACION PARA EL DESARROLLO,1,1,2,,,1,0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,,,2021-02-21 12:00:47
1,135562,138915,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135569,138925,1,2019,,0,DERECHO Y CIENCIAS POLITICAS,1,1,2,,,1,0,UNIVERSIDAD PERUANA LOS ANDES,,,2021-02-21 12:00:47
1,135586,138945,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137131,141215,1,,,0,INCONCLUSO INGENIERIA DE SISTEMAS,2,1,2,,,1,0,UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,,,2021-02-21 12:00:47
1,137124,141201,1,2011,,,CONTADORA PUBLICA,1,1,1,,,1,,UNIVERSIDAD RICARDO PALMA,,,2021-02-21 12:00:47
1,137133,141218,1,,,0,INCONCLUSO,2,1,2,,,1,0,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,ESTUDIOS NO CONCLUIDOS EN DERECHO Y CIENCIAS POLITICAS CURSADOS HASTA EL TERCER AÑO ENTRE 1981 A 1983,2021-02-21 12:00:47
1,135522,138879,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135576,139656,1,2005,,0,ABOGADA,1,1,1,,,1,0,UNIVERSIDAD SAN CRISTOBAL DE HUAMANGA,,,2021-02-21 12:00:47
1,136082,140454,1,,,0,ADMINISTRACION Y CONTABILIDAD,2,1,2,,,1,0,UNIVERSIDAD ROICARDO PALMA,,,2021-02-21 12:00:47
1,135377,138682,1,2020,,,LICENCIADA EN GESTIÓN CON MENCIÓN EN GESTIÓN PÚBLICA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,135377,138710,2,1998,,0,LICENCIADO EN EDUCACION,1,1,1,,,1,0,UNIVERSIDAD ANDINA NÉSTOR CÁCERES VELÁSQUEZ,,,2021-02-21 12:00:47
