idEstado,idHojaVida,idHVEduTecnico,strCarreraTecnico,strCenEstudioTecnico,strConcluidoEduTecnico,strTengoEduTecnico,strUsuario,strComentario,fecha_registro
1,137867,134479,TITULADO,INSTITUTO SUPERIOR PEDAGÓGICO VÍCTOR ANDRES BELAUNDE DE JAÉN,2,1,,,2021-02-21 12:00:47
1,137580,134093,,,0,0,,,2021-02-21 12:00:47
1,136905,133422,TECNICO EN COMPUTACION E INFORMATICA,INSTITUTO SUPERIOR TECNOLOGICO PRIVADO ABACO,1,1,,,2021-02-21 12:00:47
1,135925,132660,,,0,0,,,2021-02-21 12:00:47
1,135567,132075,,,0,2,,,2021-02-21 12:00:47
1,136612,133116,,,0,0,,,2021-02-21 12:00:47
1,135489,132004,,,0,0,,,2021-02-21 12:00:47
1,137141,133672,,,0,0,,,2021-02-21 12:00:47
1,136019,132525,,,0,0,,,2021-02-21 12:00:47
1,135346,131881,PROFESORA EN EDUCACION PRIMARIA,INSTITUTO PEDAGOGICO ESTEBAN PAVLETICH,1,1,,,2021-02-21 12:00:47
1,134328,130962,,,0,0,,,2021-02-21 12:00:47
1,134010,130683,TECNICO EN ENFERMERIA,INSTITUTO SUPER TECNOLOGICO JAVIER PULGAR VIDAL,1,1,,,2021-02-21 12:00:47
1,137517,134032,,,0,0,,,2021-02-21 12:00:47
1,137595,134117,,,0,0,,,2021-02-21 12:00:47
1,136746,133245,,,0,2,,,2021-02-21 12:00:47
1,136774,133274,,,0,2,,,2021-02-21 12:00:47
1,136766,133256,,,0,0,,,2021-02-21 12:00:47
1,136587,133072,ADMINISTRACION,ISIL,1,1,,,2021-02-21 12:00:47
1,136293,133049,TECNICO EN COMPUTACION,IDAT,1,1,,,2021-02-21 12:00:47
1,136602,133090,DISEÑADOR,ESCUELA GRAFICA,1,1,,,2021-02-21 12:00:47
1,135662,132176,,,0,0,,,2021-02-21 12:00:47
1,135674,132190,,,0,2,,,2021-02-21 12:00:47
1,135675,132192,,,0,2,,,2021-02-21 12:00:47
1,136856,133359,,,0,0,,,2021-02-21 12:00:47
1,134234,131589,,,0,0,,,2021-02-21 12:00:47
1,134161,130823,,,0,0,,,2021-02-21 12:00:47
1,134461,131081,,,0,0,,,2021-02-21 12:00:47
1,135041,131602,,,0,0,,,2021-02-21 12:00:47
1,134217,130882,,,0,0,,,2021-02-21 12:00:47
1,135057,131622,,,0,0,,,2021-02-21 12:00:47
1,135555,132383,,,0,2,,,2021-02-21 12:00:47
1,134036,130715,,,0,2,,,2021-02-21 12:00:47
1,133845,131546,,,0,0,,,2021-02-21 12:00:47
1,134340,130966,,,0,0,,,2021-02-21 12:00:47
1,134057,130740,SECRETARIADO JURIDICO,CEO LUIS E VALCARCEL,1,1,,,2021-02-21 12:00:47
1,134198,130857,,,0,0,,,2021-02-21 12:00:47
1,134335,130960,,,0,0,,,2021-02-21 12:00:47
1,135915,132473,,,0,0,,,2021-02-21 12:00:47
1,134842,131435,,,0,0,,,2021-02-21 12:00:47
1,134342,130968,,,0,0,,,2021-02-21 12:00:47
1,134347,130971,,,0,0,,,2021-02-21 12:00:47
1,134341,130969,,,0,0,,,2021-02-21 12:00:47
1,134200,130860,,,0,0,,,2021-02-21 12:00:47
1,134338,130965,,,0,2,,,2021-02-21 12:00:47
1,135383,131903,,,0,0,,,2021-02-21 12:00:47
1,134796,131399,,,0,0,,,2021-02-21 12:00:47
1,134172,130854,,,0,0,,,2021-02-21 12:00:47
1,134343,130970,,,0,2,,,2021-02-21 12:00:47
1,134919,132424,,,0,2,,,2021-02-21 12:00:47
1,134855,131456,TECNICO INFORMATICO,CETPRO SAN RAMON,1,1,,,2021-02-21 12:00:47
1,134029,130705,ENFERMERIA TECNICA,INSTITUTO PARTICULAR NUESTRA SEÑORA DEL CARMEN,1,1,,,2021-02-21 12:00:47
1,134049,130722,,,0,0,,,2021-02-21 12:00:47
1,134827,131424,,,0,0,,,2021-02-21 12:00:47
1,135246,132421,,,0,0,,,2021-02-21 12:00:47
1,135312,131834,,,0,0,,,2021-02-21 12:00:47
1,134822,131419,,,0,2,,,2021-02-21 12:00:47
1,135127,131682,,,0,0,,,2021-02-21 12:00:47
1,135247,132419,,,0,0,,,2021-02-21 12:00:47
1,135518,132026,,,0,0,,,2021-02-21 12:00:47
1,135350,132519,CONTABILIDAD,IDAT,2,1,,,2021-02-21 12:00:47
1,134066,130745,,,0,0,,,2021-02-21 12:00:47
1,136525,134106,,,0,0,,,2021-02-21 12:00:47
1,137752,134355,,,0,2,,,2021-02-21 12:00:47
1,137582,134094,,,0,0,,,2021-02-21 12:00:47
1,137569,134082,ENFERMERIA,EXELSIUR,1,1,,,2021-02-21 12:00:47
1,137592,134249,COMPUTACIÓN E INFORMÁTICA,INSTITUTO SUPERIOR TECNOLOGICO VILCANOTA,1,1,,,2021-02-21 12:00:47
1,137746,134261,,,0,0,,,2021-02-21 12:00:47
1,137754,134269,,,0,0,,,2021-02-21 12:00:47
1,137740,134255,,,0,0,,,2021-02-21 12:00:47
1,134221,130930,,,0,0,,,2021-02-21 12:00:47
1,134320,130951,,,0,0,,,2021-02-21 12:00:47
1,134332,130959,,,0,0,,,2021-02-21 12:00:47
1,134354,131011,,,0,2,,,2021-02-21 12:00:47
1,134460,131096,,,0,2,,,2021-02-21 12:00:47
1,134466,131086,PROFESIONAL TÉCNICO EN SECRETARIADO EJECUTIVO BILINGÜE,SUPERIOR TECNOLÓGICO - FRANCISCO RICCI,1,1,,,2021-02-21 12:00:47
1,134469,131093,,,0,0,,,2021-02-21 12:00:47
1,134487,131109,,,0,0,,,2021-02-21 12:00:47
1,135997,132506,,,0,0,,,2021-02-21 12:00:47
1,137245,133751,COSMETOLOGIA,INCOTEC,2,1,,,2021-02-21 12:00:47
1,136015,132520,,,0,0,,,2021-02-21 12:00:47
1,136317,132904,,,0,2,,,2021-02-21 12:00:47
1,135560,132127,ELECTRONICA,INSTITUTO TECNOLOGICO  ADOLFO VIENRICH,2,1,,,2021-02-21 12:00:47
1,137210,133724,,,0,0,,,2021-02-21 12:00:47
1,136488,132989,PROFESIONAL TÉCNICO EN MERCADOTECNIA,SUPERIOR TECNOLÓGICO - COMPUTRON,1,1,,,2021-02-21 12:00:47
1,136100,132617,,,0,0,,,2021-02-21 12:00:47
1,134908,131476,,,0,2,,,2021-02-21 12:00:47
1,137250,133754,,,0,0,,,2021-02-21 12:00:47
1,136495,132995,,,0,0,,,2021-02-21 12:00:47
1,136718,133211,,,0,0,,,2021-02-21 12:00:47
1,136314,132837,EGRESADO DE LA CARRERA MECANICA AUTOMOTRIZ,INSTITUTO SUPERIOR TECNOLOGICO FRANCISCO DE PAULA GONZALES VIGIL,1,1,,,2021-02-21 12:00:47
1,137313,133811,,,0,0,,,2021-02-21 12:00:47
1,137328,133827,,,0,0,,,2021-02-21 12:00:47
1,137342,133840,,,0,2,,,2021-02-21 12:00:47
1,137362,133866,,,0,2,,,2021-02-21 12:00:47
1,134197,130855,,,0,0,,,2021-02-21 12:00:47
1,134199,130859,,,0,0,,,2021-02-21 12:00:47
1,136864,133387,,,0,0,,,2021-02-21 12:00:47
1,136867,133375,,,0,0,,,2021-02-21 12:00:47
1,134903,131472,,,0,0,,,2021-02-21 12:00:47
1,134983,131680,,,0,0,,,2021-02-21 12:00:47
1,135139,131690,,,0,0,,,2021-02-21 12:00:47
1,135143,131695,,,0,0,,,2021-02-21 12:00:47
1,136232,132745,,,0,2,,,2021-02-21 12:00:47
1,136239,132753,,,0,0,,,2021-02-21 12:00:47
1,136246,132757,,,0,0,,,2021-02-21 12:00:47
1,136362,132867,,,0,0,,,2021-02-21 12:00:47
1,136948,133615,,,0,0,,,2021-02-21 12:00:47
1,137103,133623,,,0,0,,,2021-02-21 12:00:47
1,137220,133732,,,0,0,,,2021-02-21 12:00:47
1,135609,132131,,,0,0,,,2021-02-21 12:00:47
1,135767,132279,,,0,0,,,2021-02-21 12:00:47
1,135637,132153,ENFERMERA TECNICA,DANIEL ALCIDES CARRION,1,1,,,2021-02-21 12:00:47
1,135628,132145,CONTABILIDAD,INSTITUTO LUIS NEGREIROS VEGA,1,1,,ESTUDIOS COMPLETADOS SOLO FALTA LA TITULACIÓN,2021-02-21 12:00:47
1,133794,130485,,,0,0,,,2021-02-21 12:00:47
1,133781,130477,ESTUDIOS CONCLUIDOS,IST NO ESTATAL JOSÉ GUILLERMO SALVADOR LARA,1,1,,ADMINISTRACION DE NEGOCIOS INTERNACIONALES,2021-02-21 12:00:47
1,133795,130486,CONCLUIDO- SIN GRADO O TITULO,IST CARLOS SALAZAR ROMERO,1,1,,ELECTRICIDAD,2021-02-21 12:00:47
1,133797,130488,TECNICO EN CONTABILIDAD,INSTITUTO SAN PEDRO,1,1,,,2021-02-21 12:00:47
1,133796,130487,,,0,2,,,2021-02-21 12:00:47
1,133791,130483,ESTUDIOS CONCLUIDOS,INSTITUTO DE EDUCACION S TECNOLOGICO PRIVADO TUSAN,1,1,,PROFESIONAL TECNICO EN COMPUTACIÓN E INFORMATICA,2021-02-21 12:00:47
1,133865,130550,,,0,2,,,2021-02-21 12:00:47
1,134139,130931,,,0,2,,,2021-02-21 12:00:47
1,133883,130569,,,0,2,,,2021-02-21 12:00:47
1,134365,130987,,,0,0,,,2021-02-21 12:00:47
1,133836,130532,,,0,0,,,2021-02-21 12:00:47
1,133852,130543,ADMINISTRACIÓN DE EMPRESAS,INSTITUTO DE EMPRENDEDORES USIL,2,1,,,2021-02-21 12:00:47
1,133775,130468,,,0,0,,,2021-02-21 12:00:47
1,133752,130452,,,0,0,,,2021-02-21 12:00:47
1,133782,130474,OFIMATICA,INSTITUTO SUPERIOR TECNOLOGICO CEVATEC,1,1,,REALIZADO EN EL 2010,2021-02-21 12:00:47
1,133764,130460,TECNICO CONTABLE,INSTITUTO SUPERIOR TECNOLOGICO CESCA,1,1,,EGRESADO,2021-02-21 12:00:47
1,137127,133648,,,0,2,,,2021-02-21 12:00:47
1,137063,133583,,,0,2,,,2021-02-21 12:00:47
1,137078,133597,,,0,0,,,2021-02-21 12:00:47
1,137097,133614,,,0,2,,,2021-02-21 12:00:47
1,134932,131493,PROFESOR DE EDUCACION PRIMARIA,INSTITUTO SUPERIOR PEDAGOGICO DE CORACORA,1,1,,,2021-02-21 12:00:47
1,134710,131324,,,0,0,,,2021-02-21 12:00:47
1,134134,130803,,,0,2,,,2021-02-21 12:00:47
1,135044,131614,,,0,0,,,2021-02-21 12:00:47
1,133954,130638,,,0,0,,,2021-02-21 12:00:47
1,133971,130653,,,0,0,,,2021-02-21 12:00:47
1,133955,130642,,,0,0,,,2021-02-21 12:00:47
1,135257,131781,,,0,0,,,2021-02-21 12:00:47
1,135103,131664,TECNICO EN RELACIONES PUBLICAS,UNIVERSIDAD SAN MARIN LIMA,1,1,,ESTUDIOS REALIZADOS ADISTANCIA,2021-02-21 12:00:47
1,135214,131746,EXPLOTACION DE MINAS,INSTITUTO SUPERIOR TECNOLOGICO ERASMO ARELLANO GUILLEN,1,1,,,2021-02-21 12:00:47
1,135238,131760,,,0,0,,,2021-02-21 12:00:47
1,135305,131829,,,0,0,,,2021-02-21 12:00:47
1,135046,131604,SECRETARIADO EJECUTIVO,INSTITUTO SANTA ROSA,1,1,,,2021-02-21 12:00:47
1,135070,131626,,,0,0,,,2021-02-21 12:00:47
1,136209,132731,TECNICA EN ENFERMERIA,INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO HUAMACHUCO,1,1,,TERMINADA EN EL 2014,2021-02-21 12:00:47
1,134099,130772,,,0,0,,,2021-02-21 12:00:47
1,133991,130669,,,0,2,,,2021-02-21 12:00:47
1,134084,130759,,,0,2,,,2021-02-21 12:00:47
1,136444,132947,,,0,0,,,2021-02-21 12:00:47
1,136404,132940,,,0,0,,,2021-02-21 12:00:47
1,136430,132930,,,0,0,,,2021-02-21 12:00:47
1,135058,131613,,,0,0,,,2021-02-21 12:00:47
1,135077,131641,,,0,0,,,2021-02-21 12:00:47
1,135095,131651,,,0,0,,,2021-02-21 12:00:47
1,135110,131660,,,0,0,,,2021-02-21 12:00:47
1,134780,131394,,,0,0,,,2021-02-21 12:00:47
1,134043,130732,,,0,0,,,2021-02-21 12:00:47
1,134005,130682,,,0,0,,,2021-02-21 12:00:47
1,135021,131588,ADMINISTRACION INDUSTRIAL,SENATI,2,1,,ACTUALMENTE ESTUDIANDO,2021-02-21 12:00:47
1,133803,130517,,,0,0,,,2021-02-21 12:00:47
1,133805,130495,,,0,0,,,2021-02-21 12:00:47
1,133813,130501,,,0,0,,,2021-02-21 12:00:47
1,133824,130635,NO CONCLUYO,INSTITUTO ANDRES AVELINO CACERES,2,1,,ESTUDIO LABORATORIO QUIMICO,2021-02-21 12:00:47
1,136919,133436,,,0,0,,,2021-02-21 12:00:47
1,134424,131053,,,0,0,,,2021-02-21 12:00:47
1,134428,131049,,,0,0,,,2021-02-21 12:00:47
1,134432,131051,,,0,0,,,2021-02-21 12:00:47
1,137408,133907,,,0,0,,,2021-02-21 12:00:47
1,137050,133571,CERTIFICADO,CORPORACION  EDUCATIVA CHIJER,1,1,,CURSO COMPUTACION - SOFTWARE OFIMATICO - INGLES,2021-02-21 12:00:47
1,137209,133723,,,0,0,,,2021-02-21 12:00:47
1,137216,133729,,,0,0,,,2021-02-21 12:00:47
1,137304,133802,,,0,0,,,2021-02-21 12:00:47
1,137012,133529,CARRERA DE TURISMO Y HOTELERIA,INSTITUTO ESDIT,2,1,,,2021-02-21 12:00:47
1,135156,131711,,,0,0,,,2021-02-21 12:00:47
1,135165,131721,,,0,0,,,2021-02-21 12:00:47
1,136095,132639,,,0,0,,,2021-02-21 12:00:47
1,136102,132627,TECNICO BILINGUE DE NEGOCIOS INTERNACIONALES,IST ALEXANDER VON HUMBOLDT,1,1,,,2021-02-21 12:00:47
1,136125,132641,,,0,0,,,2021-02-21 12:00:47
1,136738,133233,,,0,2,,,2021-02-21 12:00:47
1,136132,132649,,,0,0,,,2021-02-21 12:00:47
1,137564,134076,,,0,0,,,2021-02-21 12:00:47
1,136135,132651,TECNICO EN COMPUTACION,INSTITUTO SUPERIOR TECNICO DEL ALTIPLANO,1,1,,EGRESADO NO TITULADO,2021-02-21 12:00:47
1,135981,132493,,,0,0,,,2021-02-21 12:00:47
1,135995,132502,,,0,0,,,2021-02-21 12:00:47
1,135999,132504,,,0,0,,,2021-02-21 12:00:47
1,136001,132511,,,0,0,,,2021-02-21 12:00:47
1,137829,134354,,,0,2,,,2021-02-21 12:00:47
1,136935,134267,,,0,0,,,2021-02-21 12:00:47
1,137847,134377,PROFESIONAL EN ADMINISTRACIÓN BANCARIA,"ESEP ""DOCTOR UCEDA MESA""",1,1,,,2021-02-21 12:00:47
1,137889,134412,SUBOFICIAL DE TERCERA PNP,ESCUELA TECNICA SUPERIOR DE LA POLICÍA NACIONAL DEL PERÚ,1,1,,AÑO DE ESTUDIOS: 1 DE JULIO 1982 AL 31 DICIEMBRE 1982,2021-02-21 12:00:47
1,135564,132071,,,0,0,,,2021-02-21 12:00:47
1,135739,132256,,,0,0,,,2021-02-21 12:00:47
1,135769,132281,,,0,0,,,2021-02-21 12:00:47
1,135779,132295,,,0,0,,,2021-02-21 12:00:47
1,135808,132317,,,0,0,,,2021-02-21 12:00:47
1,135820,132330,,,0,0,,,2021-02-21 12:00:47
1,133951,130636,,,0,0,,,2021-02-21 12:00:47
1,133967,130735,NO REGISTRA EN SU DJHV,ISPPH,1,1,,CARRERA EDUCACION PRIMARIA,2021-02-21 12:00:47
1,133972,130697,NO REGISTRA EN SU DJHV,ISTE SANTIAGO ANTUNEZ DE MAYOLO,1,1,,CARRERA MECANICA AUTOMOTRIZ,2021-02-21 12:00:47
1,134071,130748,NO REGISTRA EN SU DJHV,IST MET - ACOBAMBA,2,1,,CARRERA ENFERMERIA,2021-02-21 12:00:47
1,134138,130816,,,0,0,,,2021-02-21 12:00:47
1,134104,130780,,,0,2,,,2021-02-21 12:00:47
1,134168,130828,,,0,0,,,2021-02-21 12:00:47
1,134185,130845,,,0,0,,,2021-02-21 12:00:47
1,137188,133700,,,0,0,,,2021-02-21 12:00:47
1,136168,132686,,,0,0,,,2021-02-21 12:00:47
1,135740,132258,,,0,0,,,2021-02-21 12:00:47
1,134975,131548,,,0,2,,,2021-02-21 12:00:47
1,134225,130892,,,0,0,,,2021-02-21 12:00:47
1,133997,130677,,,0,2,,,2021-02-21 12:00:47
1,134977,131532,TECNICO AGROPECUARIO,INEA 17 - TAYANKA,1,1,,,2021-02-21 12:00:47
1,134985,131542,,,0,0,,,2021-02-21 12:00:47
1,135253,131774,CONTABILIDAD,INSTITUTO SUPERIOR TECNOLÓGICO NASCA,1,1,,,2021-02-21 12:00:47
1,135258,131785,,,0,0,,,2021-02-21 12:00:47
1,135301,131825,,,0,0,,,2021-02-21 12:00:47
1,135313,131835,,,0,0,,,2021-02-21 12:00:47
1,135689,132204,,,0,0,,,2021-02-21 12:00:47
1,136123,134164,,,0,0,,,2021-02-21 12:00:47
1,136121,132637,,,0,0,,,2021-02-21 12:00:47
1,133866,130552,ENFERMERIA,INSTITUTO MEDICO EL TRIUNFO,1,1,,,2021-02-21 12:00:47
1,137312,133807,,,0,0,,,2021-02-21 12:00:47
1,133871,130558,,,0,0,,,2021-02-21 12:00:47
1,137980,134525,,,0,2,,,2021-02-21 12:00:47
1,137945,134532,CONTABILIDAD GUBERNAMENTAL,IDG,1,1,,,2021-02-21 12:00:47
1,137967,134514,COMPUTACION E INFORMATICA,COMPUTACION E INFORMATICA,1,1,,,2021-02-21 12:00:47
1,135096,131723,PNP,ESO - PNP,1,1,,DE BAJA A MI SOLICITUD,2021-02-21 12:00:47
1,135182,131731,TECNICA CONTABLE,"INSTITUTO SUPERIOR TECNOLOGICO ""PADAH""",1,1,,,2021-02-21 12:00:47
1,135190,131735,AGROPECUARIA,"INSTITUTO SUPERIOR TECNOLOGICO ""PADAH""",1,1,,,2021-02-21 12:00:47
1,135191,131736,,,0,0,,,2021-02-21 12:00:47
1,136745,133237,,,0,0,,,2021-02-21 12:00:47
1,134595,131216,,,0,0,,,2021-02-21 12:00:47
1,134590,131214,,,0,0,,,2021-02-21 12:00:47
1,134303,130937,,,0,0,,,2021-02-21 12:00:47
1,134575,131205,,,0,0,,,2021-02-21 12:00:47
1,134579,131208,,,0,0,,,2021-02-21 12:00:47
1,135486,132167,,,0,0,,,2021-02-21 12:00:47
1,135574,132092,TECNICO EN COMPUTACIÓN E INFORMÁTICA,IST LA PONTIFICIA,1,1,,,2021-02-21 12:00:47
1,136900,133417,,,0,0,,,2021-02-21 12:00:47
1,134063,130744,,,0,0,,,2021-02-21 12:00:47
1,134093,130771,,,0,0,,,2021-02-21 12:00:47
1,134106,130781,,,0,0,,,2021-02-21 12:00:47
1,136166,132690,,,0,0,,,2021-02-21 12:00:47
1,136284,132797,,,0,0,,,2021-02-21 12:00:47
1,136200,132715,,,0,0,,,2021-02-21 12:00:47
1,136223,132742,,,0,2,,,2021-02-21 12:00:47
1,136259,133479,COMPUTACIÓN,UNIVERDIAD SAN AGUSTIN,1,1,,,2021-02-21 12:00:47
1,134044,130726,ELECTRONICA,INSTITUTO SUPERIOR CARLOS SALAZAR ROMERO,1,1,,,2021-02-21 12:00:47
1,134736,131349,,,0,0,,,2021-02-21 12:00:47
1,134004,130680,,,0,0,,,2021-02-21 12:00:47
1,134702,131318,,,0,0,,,2021-02-21 12:00:47
1,134011,130688,,,0,0,,,2021-02-21 12:00:47
1,134727,131344,,,0,0,,,2021-02-21 12:00:47
1,133848,130533,,,0,0,,,2021-02-21 12:00:47
1,133891,130577,,,0,0,,,2021-02-21 12:00:47
1,133917,130612,,,0,0,,,2021-02-21 12:00:47
1,133936,130620,ESPECIALISTA EN ARTES GRAFICAS,SENATI,1,1,,,2021-02-21 12:00:47
1,134265,130920,,,0,0,,,2021-02-21 12:00:47
1,134849,131449,,,0,2,,,2021-02-21 12:00:47
1,134833,131430,,,0,0,,,2021-02-21 12:00:47
1,135134,131795,COMPUTACION E INFORMATICA,INSTITUTO SUPERIOR TECNOLOGICO COMPUTRONIC TECH,2,1,,ESTUDIE DESDE 1998 A 1999 (ESTUDIE 2 CICLOS) COMPUTACION E INFORMATICA,2021-02-21 12:00:47
1,135192,132552,,,0,0,,,2021-02-21 12:00:47
1,135202,131738,,,0,0,,,2021-02-21 12:00:47
1,135130,132533,,,0,0,,,2021-02-21 12:00:47
1,136414,132915,,,0,2,,,2021-02-21 12:00:47
1,136940,133487,TECNICO EN INDUSTRIAS ALIMENTARIAS,INSTITUTO ALFA LAVAL,1,1,,,2021-02-21 12:00:47
1,136998,133512,,,0,0,,,2021-02-21 12:00:47
1,137005,133566,,,0,0,,,2021-02-21 12:00:47
1,137064,133578,PROFESIONAL TÉCNICO EN ENFERMERÍA TÉCNICA,SUPERIOR TECNOLÓGICO - JAVIER PRADO,1,1,,,2021-02-21 12:00:47
1,137077,133598,,,0,0,,,2021-02-21 12:00:47
1,137311,133829,OPERADOR DE MICROCOMPUTADORAS  - AUTOCAD 2D - 3D,INFODAT,1,1,,POST DIPLOMA QUE ES EL TITULO QUE OTORGAN EN ITALIA,2021-02-21 12:00:47
1,137634,134165,CONSTRUCCION Y TOPOGRAFIA,ESEP PEDRO P DIAZ AREQUIPA,1,1,,,2021-02-21 12:00:47
1,134907,131475,,,0,0,,,2021-02-21 12:00:47
1,135457,131966,,,0,0,,,2021-02-21 12:00:47
1,135480,131991,AUXILIAR DE ENFERMERIA,INSTITUTO DANIEL ALCIDES CARRION,2,1,,,2021-02-21 12:00:47
1,136316,132838,,,0,0,,,2021-02-21 12:00:47
1,135502,132015,,,0,0,,,2021-02-21 12:00:47
1,135525,132045,,,0,0,,,2021-02-21 12:00:47
1,134081,130754,PROFESOR DE EDUCACIÓN PRIMARIA,INSTITUTO SUPERIOR PEDAGOGICO JULIACA,1,1,,,2021-02-21 12:00:47
1,134125,130795,,,0,0,,,2021-02-21 12:00:47
1,134128,130798,TECNICO DE CONTABILIDAD,INSTITUTO SUPERIOR TECNOLOGICO PRIVADO DEL ALTIPLANO DE PUNO,1,1,,,2021-02-21 12:00:47
1,134180,130838,PROFESIONAL TÉCNICO EN TÉCNICA EN FARMACIA,SUPERIOR TECNOLÓGICO - DEL ALTIPLANO,1,1,,,2021-02-21 12:00:47
1,134164,130835,PROTESIS DENTAL,INSTITUTO SUPERIOR TECNOLOGICO MANUEL NUÑEZ BUTRON,1,1,,,2021-02-21 12:00:47
1,134798,132211,,,0,0,,,2021-02-21 12:00:47
1,134790,132941,,,0,0,,,2021-02-21 12:00:47
1,136355,132862,,,0,0,,,2021-02-21 12:00:47
1,134792,131569,,,0,2,,,2021-02-21 12:00:47
1,136249,132763,,,0,0,,,2021-02-21 12:00:47
1,134793,133461,,,0,0,,,2021-02-21 12:00:47
1,134867,131468,,,0,0,,,2021-02-21 12:00:47
1,136154,132718,,,0,0,,,2021-02-21 12:00:47
1,136153,132672,,,0,0,,,2021-02-21 12:00:47
1,136152,132671,,,0,0,,,2021-02-21 12:00:47
1,136151,132670,,,0,0,,,2021-02-21 12:00:47
1,136150,132669,,,0,0,,,2021-02-21 12:00:47
1,136149,132668,,,0,0,,,2021-02-21 12:00:47
1,136028,132542,,,0,2,,,2021-02-21 12:00:47
1,136014,132899,,,0,0,,,2021-02-21 12:00:47
1,136361,132871,,,0,0,,,2021-02-21 12:00:47
1,135996,132510,-,INSTITUTO TECNOLOGICO CIMAS,1,1,,EGRESADO DE LA CARRERA DE COMPUTACIÓN E INFORMÁTICA,2021-02-21 12:00:47
1,135961,132477,,,0,0,,,2021-02-21 12:00:47
1,136167,132699,,,0,2,,,2021-02-21 12:00:47
1,136173,132924,,,0,0,,,2021-02-21 12:00:47
1,136190,132706,,,0,0,,,2021-02-21 12:00:47
1,136175,132732,,,0,0,,,2021-02-21 12:00:47
1,136177,132746,,,0,0,,,2021-02-21 12:00:47
1,136179,132723,,,0,0,,,2021-02-21 12:00:47
1,136113,132707,,,0,0,,,2021-02-21 12:00:47
1,136097,132620,,,0,0,,,2021-02-21 12:00:47
1,136057,132590,TECNICO DE EDUCACION INICIAL,CEOGME MARIA AUXILIADORA,1,1,,,2021-02-21 12:00:47
1,136031,132550,MECANICA AUTOMOTRIZ DIESEL,SENATI,1,1,,MODALIDAD DUAL SENATI - EMPRESA,2021-02-21 12:00:47
1,136004,132530,,,0,0,,,2021-02-21 12:00:47
1,136180,132979,,,0,0,,,2021-02-21 12:00:47
1,136591,133076,,,0,0,,,2021-02-21 12:00:47
1,136114,132636,CONTABILIDAD,INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO CAÑETE,1,1,,,2021-02-21 12:00:47
1,136064,132579,PROFESIONAL TÉCNICO EN ADMINISTRACIÓN,SUPERIOR TECNOLÓGICO - INSTITUTO DE FORMACION Y ASESORAMIENTO PROFESIONAL - INFAP NOTRE DAME,1,1,,,2021-02-21 12:00:47
1,136098,132619,,,0,2,,,2021-02-21 12:00:47
1,137384,134044,,,0,0,,,2021-02-21 12:00:47
1,137175,133689,,,0,2,,,2021-02-21 12:00:47
1,137788,134303,ESPECIALISTA PROFESORA EN CONTABILIDAD,CIENCIAS TECNOLOGICAS - AREQUIPA,1,1,,NUMERO DE RESGISTRO 01684-A-IV DDEA,2021-02-21 12:00:47
1,137181,133692,CONTABILIDAD FINANCIERA COMPUTARIZADA,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,1,1,,,2021-02-21 12:00:47
1,136315,132826,,,0,0,,,2021-02-21 12:00:47
1,136063,132581,PROTESISTA DENTAL,PROMAE RIMAC,1,1,,,2021-02-21 12:00:47
1,135401,132391,TECNICO EN COMPUTACION,INSTITUTO PERUANO ALEMAN,1,1,,,2021-02-21 12:00:47
1,135221,131747,,,0,0,,,2021-02-21 12:00:47
1,136007,132518,,,0,0,,,2021-02-21 12:00:47
1,135803,132352,MARKETING Y MERCHANDISING,CETECCEN,2,1,,SOLO ESTUDIE EL PRIMER MODULO,2021-02-21 12:00:47
1,135294,131819,ENFERMERIA TECNICA,INSTITUTO PARTICULAR DE CAPACITACION TECNICA PARAMEDICO NUESTRA SEÑORA DEL CARMEN,1,1,,,2021-02-21 12:00:47
1,135335,131868,,,0,0,,,2021-02-21 12:00:47
1,135571,132080,,,0,0,,,2021-02-21 12:00:47
1,136433,132931,,,0,0,,,2021-02-21 12:00:47
1,136349,132857,,,0,0,,,2021-02-21 12:00:47
1,135861,132368,MARKETING Y PUBLICIDAD,POUSSIN,2,1,,CARRERA CORTA DURACIÓN DE 12 MESES SE CONCLUYO ESTUDIOS PERO NO SE RECIBIÓ CERTIFICADO,2021-02-21 12:00:47
1,136958,133474,PROTESISTA DENTAL,HOSPITAL MILITAR CENTRAL CLINICA ODONTOLOGICA,1,1,,,2021-02-21 12:00:47
1,136585,133070,,,0,0,,,2021-02-21 12:00:47
1,135593,132096,COSMETOLOGIA BASICO,INCA GARCILAZO DE LA VEGA - ATE,1,1,,,2021-02-21 12:00:47
1,135758,132275,,,0,0,,,2021-02-21 12:00:47
1,135918,132434,SALUD PÚBLICA,IMPACTA,1,1,,CURSO INTERNACIONAL ITS Y SIDA SIGLO 2021,2021-02-21 12:00:47
1,136405,132909,TECNICO EN PODOLOGÍA,ESCUELA DE PODOLOGÍA,1,1,,,2021-02-21 12:00:47
1,135986,132495,,,0,0,,,2021-02-21 12:00:47
1,136021,132529,,,0,2,,,2021-02-21 12:00:47
1,135982,132508,,,0,0,,,2021-02-21 12:00:47
1,136048,132557,,,0,0,,,2021-02-21 12:00:47
1,136743,133239,,,0,0,,,2021-02-21 12:00:47
1,136058,132570,,,0,0,,,2021-02-21 12:00:47
