idPlanGobierno,idPlanGobDimension,strPGProblema,strPGObjetivo,strPGMeta,strPGIndicador,strFechaRegistro,strUsuario,idEstado,idPGDimension,intPorcentaje,fecha_registro
16536,125722,"INEFICAZ GESTIÓN PÚBLICA, DÉBIL ESTADO DE DERECHO Y DEFICIENTE REPRESENTATIVIDAD POLÍTICA",DESARROLLAR Y CONSOLIDAR LA GOBERNABILIDAD DEMOCRÁTICA Y UNA FUERTE INSTITUCIONALIDAD PÚBLICA,0.30,INDICE DE EFECTIVIDAD GUBERMAMENTALDEL BANCO DE MUNDIAL,,,1,4,100,2021-02-21 12:00:47
16536,125723,GESTION PUBLICA ALEJADA DE LOS INTERESES CIUDADANOS,DESARROLLAR UNA GESTION PUBLICA EJECUTIVA ORIENTADA AL CIUDADANO EN LOS 3 NIVELES DE GOBIERNO,60,INDICE DE DESARROLLO DEL GOBIERNO ELECTRONICO  DE NACIONES UNIDAS,,,1,4,100,2021-02-21 12:00:47
16536,125724,CORRUPCION E INSEGURIDAD CIUDADANA,GARANTIZAR EL ESTADO DE DERECHO Y LA SEGURIDAD CIUDADANA,50,INDICE DE PERCEPCION DE LA CORRUPCION,,,1,4,100,2021-02-21 12:00:47
16531,125646,"1 REVOLUCION DE LA SALUD Y LA SEGURIDAD SOCIAL
LA PANDEMIA DEL COVID-19 DESNUDÓ LAS DEBILIDADES DE NUESTRO SISTEMA DE SALUD. A PESAR DE TENER LOS RECURSOS FINANCIEROS, EL PERÚ TUVO LAS PEORES CIFRAS DE FALLECIMIENTOS DEL MUNDO.","INTEGRAR LOS SISTEMAS DE ASEGURAMIENTO DEL SIS Y ESSALUD, CONSOLIDANDO UN SISTEMA UNIVERSAL Y MEJORANDO EL FINANCIAMIENTO DEL SISTEMA.
MEJORAR EL ALCANCE Y LA CALIDAD DE LOS SERVICIOS DE SALUD, INTEGRANDO SU GESTIÓN EN UNA SOLO ENTIDAD PRESTADORA.
MEJORAR LA INFRAESTRUCTURA DE SALUD.","PROSALUD ESTARÁ CONSTITUIDO Y FUNCIONANDO A DICIEMBRE DE 2022/ SANAS ESTARÁ CONSTITUIDO Y FUNCIONANDO A DICIEMBRE DE 2022./ LA INVERSIÓN DE US$ 7,000 MILLONES EN INFRAESTRUCTURA DE SALUD ESTARÁ EJECUTADA EN UN 80% AL 2026 Y EL RESTO EN PROCESO DE EJECUCIÓN DE OBRA.","CREACIÓN DEL FONDO DE SEGUROS PROSALUD/CREACIÓN DE UNA SOLA EMPRESA PRESTADORA ,EL SERVICIO ARTICULADO NACIONAL DE SALUD,  SANAS, ADSCRITA AL MINSA/INVERTIR EN 44 PROYECTOS DE HOSPITALES Y 600 CENTROS DE SALUD A TRAVÉS DE PAQUETES REGIONALES DE PROYECTOS, POR UN MONTO DE USD 7,000 MILLONES.",,,1,1,100,2021-02-21 12:00:47
16531,125648,"2 REVOLUCION DE LA EDUCACION PUBLICA LOS PERUANOS DE MENORES INGRESOS NO HAN PODIDO TENER ACCESO A UNA EDUCACIÓN PÚBLICA GRATUITA DE CALIDADEL SECTOR PRIVADO HA COMPENSADO EN PARTE ESTA DEFICIENCIA, PERO ELLO NO ES SUFICIENTE. LOS INDICADORES EDUCATIVOS SIGUEN SIENDO DE LOS MAS BAJOS EN EL MUNDO.","MEJORAR DE MANERA SUSTANTIVA LA CALIDAD DE LA EDUCACIÓN BÁSICA/EXPANDIR EL ACCESO A LA EDUCACIÓN TÉCNICA PÚBLICA Y CONECTARLA CON LA EMPRESA PRIVADA/MEJORAR LA CALIDAD DE LA EDUCACIÓN UNIVERSITARIA ACERCÁNDOLA A LAS NECESIDADES DE DESARROLLO ECONÓMICO, SOCIAL, CIENTÍFICO Y CULTURAL DEL PAÍS.",CULMINACIÓN DE LOS PROCESOS DE LICENCIAMIENTO Y ACREDITACIÓN DE LOS COLEGIOS PÚBLICOS PARA EL 2026./CAPACITACIONES ANUALES MASIVAS Y CAMPAÑAS EN TODAS LAS REGIONES DESDE 2022. /CAMBIO DE CURRICULA TERMINADO EN DICIEMBRE DE 2022/SISTEMA DE INCENTIVOS E INDICADORES CULMINADO EN DICIEMBRE DE 2022.,"INSTALAR UN SISTEMA DE ASEGURAMIENTO DE LA CALIDAD PARA LA EDUCACIÓN BÁSICA/REVALORIZAR LA CARRERA DOCENTE./FORTALECER LA CURRICULA ESCOLAR CON CURSOS DE ECONOMÍA Y EMPRENDIMIENTO, MÁS ACTIVIDADES CULTURALES Y MÁS INCENTIVO A PRACTICAR DEPORTES./INCENTIVAR MEJORAS EN LA GESTIÓN DE LOS COLEGIOS.",,,1,1,100,2021-02-21 12:00:47
16531,125650,"DERROTA DE LA POBREZA, MEJOR PROTECCION DE POBLACION VULNERABLE Y VIVIENDA DIGNA
A PARTIR DE 2016 LA POBREZA MONETARIA DEJÓ DE BAJAR. ENTRE 2006 Y 2011 BAJÓ DE MÁS DE 40% A 27% Y EN 2016 SE SITUÓ EN 20% PARA ESTANCARSE EN ESE NIVEL, ELLO A PESAR DE QUE EL PRESUPUESTO DEL MIDIS SE INCREMENTÓ EN 30%.",REDUCIR LA POBREZA MONETARIA /REDUCIR EL NÚMERO DE FEMINICIDIOS./IGUALAR SALARIOS DE MUJERES Y HOMBRES EN MISMOS PUESTOS DE RESPONSABILIDAD./INCREMENTAR LA HABILITACIÓN URBANA FORMAL A TRAVÉS DE LOS PROGRAMAS DE FOMENTO A LA VIVIENDA SOCIAL-INCREMENTAR EL ACCESO A AGUA POTABLE Y SANEAMIENTO,"SE REDUCIRÁ LA POBREZA MONETARIA AL 10% EN 2026/ SE REDUCIRÁN EN UN 20% CADA AÑO LO FEMINICIDIOS/.SE REDUCE LA BRECHA DE INEQUIDAD DE GENERO EN 20%./35,000 SOLUCIONES HABITACIONALES POR AÑO.300 BARRIOS POR AÑO MEJORADOS/6,000 MILLONES DE SOLES COLOCADOS CON PROGRAMAS DE VIVIENDA.",SE FUSIONARÁN MIDIS Y MINISTERIO DE LA MUJER ACERCANDO LOS PROCESOS DE PLANEMIENTO A LA EJECUCIÓN DE PROGRAMAS/FONCODES SE TRANSFORMARÁ EN FONDO PROGRESAPERU JUNTOS SERÁ JUNTOS DIGITAL Y OTROS PROGRAMAS EXISTENTES SE MODERNIZARÁN.EMPRENDECHAMBA SE LANZARÁ DESDE LOS MUNICIPIOS.,,,1,1,100,2021-02-21 12:00:47
16531,125652,"REACTIVACION ECONÓMICA Y EMPLEO 
EL CRECIMIENTO ECONÓMICO EMPEZÓ A DESACLERARSE DESDE EL AÑO 2015 EN EL PERÚ. LA ESTABILIDAD MACROECONÓMICA LE OTORGÓ AL ESTADO UNA SOLVENCIA FINANCIERA EXTRAORDINARIA. LAMENTABLEMENTE, LOS RECURSOS CRECIENTES LOGRADOS PRO EL FISCO SE DESPERDICIARON EN MÁS GASTO.",LOGRAR UN CRECIMIENTO SOSTENIDO DE 5% AL AÑO DESPUÉS DE CRECER 10% EN 2021 POR EFECTO REBOTE POST-COVID./PROMOVER LA COMPETITIVIDAD Y PRODUCTIVIDAD DE LA ECONOMÍA./CAMBIAR LA LÓGICA DE CONTRIBUCIONES SOCIALES CON EL OBJETIVO DE INCENTIVAR LA FORMALIZACIÓN./FORTALECER NUESTRA CAPACIDAD EXPORTADORA,LA INVERSIÓN PRIVADA ALCANZA EL 25% DEL PBI Y LA INVERSIÓN PÚBLICA EL 5% TOTALIZANDO UN 30% AL 2026/INDECOPI ADQUIERE EL NIVEL DE AUTONOMÍA SIMILAR AL DEL BCR EN 2022./EL MEF DEJA EN MANOS DE LOS SECTORES Y LAS REGIONES LAS MESAS TECNICAS DE COMPETITIVIDAD.,INCREMENTAR LA PARTICIPACIÓN DE LA INVERSIÓN (FORMACIÓN BRUTA DE CAPITAL) SOBRE EL PBI./SE FORTALECE EL INDECOPI/-SE DESCENTRALIZA LA IMPLEMENTACIÓN DEL PLAN DE COMPETITIVIDAD./SE FORTALECE LA PROMOCIÓN DE LA PRODUCTIVIDAD/SE REDUCE LA TRAMITOLOGÍA/SE IMPULSA EL FINANCIAMIENTO DE LARGO PLAZO,,,1,2,100,2021-02-21 12:00:47
16531,125654,"UN GOBIERNO DE EMPRENDEDORES
LA MAYORÍA DE PERUANOS TIENE UNA VOCACIÓN EMPRENDEDORA Y UNA BUENA IMAGEN DEL EMPRENDIMIENTO COMO FUENTE DE PROGRESO. NO ES EL CASO DE LOS POLÍTICOS Y LOS GOBIERNOS QUE HAN INCREMENTADO LAS TRABAS PARA EMPREDENDER Y PROMOVIDO DE MANERA MUY RESTRICTIVA EL EMPRENDIMIENTO",HACER DE LA PROMOCIÓN DEL EMPRENDIMIENTO UNA POLÍTICA DE ESTADO/IMPLEMENTAR PAQUETES INTEGRALES DE PROGRAMAS DE PROMOCIÓN DEL EMPRENDIMIENTO.,"CREACIÓN DEL MINISTERIO A PARTIR DE JULIO DE 2022.
APROBACIÓN DE LA LEY EN PRIMERA LEGISLATURA DE 2022./SE INCREMENTA EN 200% FONDOS AL 2023/ SE CAPACITA VIRTUALMENTE 100,000 EMPRESAS AL AÑO./SE CONSOLIDAN 50 CLUSTERS PRODUCTIVOS A NIVEL NACIONAL./MÁS DE 200,000 EMPRESAS CAPACITADAS","CREAR EL MINISTERIO DE LA JUVENTUD, EMPRENDIMIENTO Y DEPORTE
EMITIR LA LEY DEL EMPRENDIMIENTO BAJO EL MODELO COLOMBIANO.
-INNOVATE PERU.
-GERENCIA PERU.
-CLUSTERPERU.
- MYPEEXPORTA.",,,1,2,100,2021-02-21 12:00:47
16531,125656,"REVOLUCION VERDE EN EL AGRO
LA AGRICULTURA PERUANA FUE DURAMENTE GOLPEADA POR LA REFORMA AGRARIA. 
LA RECUPERACIÓN DEL SECTOR SE HA DADO DE MANERA MARCADA EN LA COSTA AGROEXPORTADORA. LA PEQUEÑA AGRICULTURA QUE CONCENTRA EL 95% DE LAS UNIDADES AGROPECUARIAS SIGUE POSTERGADA.",INTEGRAR A LA PEQUEÑA AGRICULTURA A LA GLOBALIZACIÓN. /SE EXPANDE EL AUGE AGROEXPORTADOR CON TRABAJO DIGNO/,"NUEVA LEY SE APRUEBA A EN 2021 Y PONE COMO PRIORIDAD A LA PEQUEÑA AGRICULTURA./ AGROPROGRESA :1,000 ASOCIACIONES DE PRODUCTORES SON POTECIADOS.
MITIERRA: 27% DE AVANCE DE TITULACIÓN AL 2023./SIERRA PRODUCTIVA 300,000 AGRICULTORES ACCEDEN AL PROGRAMA.AGROEXPORTA SE CONSTITUYE Y ESTABLECE AGENDA 2026","NUEVA LEY DE PROMOCIÓN AGRARIA ENFOCADA EN LA PEQUEÑA AGRICULTURA.
LA PEQUEÑA AGRICULTURA SE BENEFICIARÁ DEL AUGE AGROEXPORADOR, MEDIANTE EL PROGRAMAS NACIONALES AGROPROGRESA, MITIERRA, SIERRA PRODUCTIVA, AGROEXPORTA SERÁ UN PROGRAMA PÚBLICO /PRIVADO PARA EXPANDIR LA AGROEXPORTACIÓN DE LA COSTA",,,1,2,100,2021-02-21 12:00:47
16531,125659,"UN TERRITORIO UNIDO POR GRANDES OBRAS,UNO DE LOS DEFECTOS MÁS IMPORTANTES DEL MODELO PERUANO HA SIDO LA TOTAL AUSENCIA DE PLANIFICACIÓN TERRITORIAL Y URBANA, CREYÉNDOSE ERRADAMENTE QUE ESE TRABAJO PUEDE SOLUCIONARLO EL MERCADO.LA BRECHA DE INFRAESTRUCTURA ALCANZA YA LOS US$ 300,000 MILLONES.","HACER DE CEPLAN UN ENTE DE PLANEAMIENTO REAL ADSCRITO AL MINISTERIO DE AMBIENTE ORDENAMIENTO TERRITORIAL Y URBANISMO, GENERANDO A SU VEZ UN SISTEMA DE COORDINACIÓN MACROTERRITORIAL./SE IMPLEMENTA EL PLAN NACIONAL DE INFRAESTRUCTURA PARA LA COMPETITIVIDAD DEL MEF.","MINISTERIO DE AMBIENTE, ORDENAMIENTO TERRITORIAL Y URBANISMO Y NUEVA LEY GENERAL DE CEPLAN ENTRAN EN VIGENCIA EN JULIO DE 2022, JUNTO CON EL NUEVO SISTEMA GENERAL DE PLANEAMIENTO./100,000 MILLONES DE SOLES DE INVERSIÓN ENTRE 2021 Y 2023./US$ 100,000 MILLONES DE INVERSIÓN DE LOS CUALES 70% SE EJECUTA","LA INVERSIÓN PÚBLICA Y PRIVADA DE ENVERGADURA SE PLENEARÁN MEDIANTE UN SISTEMA DE COORDINACIÓN PÚBLICO /PRIVADO CON CRITERIO TÉCNICO, BAJO UNA ÓPTICA TERRITORIAL. LO MISMO SUCEDERÁ EN EL PLANO URBANO/SE GENERAN INVERSIONES EN TODOS LOS SECTORES CONSIDERADOS UTILIZANDO TODOS LOS MECANISMOS POSIBLES.",,,1,3,100,2021-02-21 12:00:47
16531,125661,"MINERIA SOSTENIBLE Y ENERGIA LIMPIA
EL DESARROLLO MINERO EN EL PERÚ, SIENDO TAN IMPORTANTE, HA SUFRIDO POR LA RESISTENCIA DE LAS POBLACIONES DE LAS ZONAS DE INFLUENCIA Y LOS CONFLICTOS SOCIALES CONSECUENTES. LOS SUCESIVOS GOBIERNOS NO HAN SIDO CAPACES DE SACAR ADELANTE PROYECTOS IMPORTANTES.","SACAR ADELANTE UN SISTEMA QUE PERMITA LOGRAR LA LICENCIA SOCIAL DE LOS PROYECTOS MINEROS, ASEGURANDO EFECTOS POSITIVOS SOBRE EL DESARROLLO DE LAS ZONAS DE INFLUENCIA./FORMALIZACIÓN DE LA PEQUEÑA MINERÍA SUBTERRÁNEA Y ALUVIAL./MASIFICACIÓN DEL GAS NATURAL Y CAMBIO DE MATRIZ DE GENERACIÓN.","SE DESTRABAN PROYECTOS POR US$ 10,000 MILLONES Y SE GENERAN NUEVOS POR OTROS US$ 10,000 MILLONES ENTRE 2021-2026./SE FORMALIZA EL 50% DE LA PEQUEÑA MINERÍA INFORMAL EXISTENTE ENTRE 2021 Y 2026./SE RETOMA LA INVERSIÓN PRIVADA EN DISTRIBUCIÓN DE GAS NATURAL Y SE CAMBIA LA MATRIZ ENRGÉTICA A 20% LIMPIA",SE CREA EL VICEMINISTERIO DE DIÁLOGO SOCIAL Y VALOR COMPARTIDO EN ENERGÍA Y MINAS./SE COORDINA CON CEPLAN PLANES DE DESARROLLO BAJO EL MÉTODO DE VALOR COMPARTIDO./SE IMPLEMENTA EL PROGRAMA AGROMINAS./SE IMPLEMENTA PLAN BASADO EN CAMBIO DE NORMATIVA Y PROACTIVIDAD FRENTE A PEQUEÑOS MINEROS,,,1,3,100,2021-02-21 12:00:47
16531,125662,"A PESAR DE TENER 68 MILLONES DE HECTÁREAS DE BOSQUE AMAZÓNICO Y SER EL NOVENO PAÍS CON MÁS RECURSOS MADERABLES, EL PERÚ EN LA PRÁCTICA NO PARTICIPA DEL COMERCIO MUNDIAL DE MADERA Y ES DEFICITARIO EN ESTOS PRODUCTOS.LA AUSENCIA DE INVERSIÓN SOSTENIBLE EN EL SECTOR FORESTAL ES EVIDENTE.","DESARROLLAR EL SECTOR FORESTAL IMPULSANDO LA INVERSIÓN SOSTENIBLE EN CONCESIONES MADERABLES, PERO CONCENTRANDO LAS POLÍTICAS DE PROMOCIÓN EN LAS PLANTACIONES FORESTALES/INCORPORAR A LOS PEQUEÑOS AGRICULTORES DE CAFÉ Y CACAO EN LA EXPANSIÓN DE LA CADENA DE VALOR DE LA MADERA.","CRECIMIENTO MÍNIMO DE LA INVERSIÓN DE 10% ANUAL. 
US$ 3,000 MILLONES DE EXPORTACIÓN AL 2026.

US$ 5,000 MILLONES DE INVERSIÓN ENTRE 2021 Y 2026
100 ASOCIACIONES DE MÁS DE 50 AGRICULTORES SON INCORPORADOS A LA CADENA DE VALOR.","CREACION DE LA SUPERINTENDENCIA NACIONAL DE BOSQUES /PROBOSQUES
PROGRAMA NACIONAL REFORESTAPERU PROGRAMA NACIONAL REFORESTA ASOCIATIVO.",,,1,3,100,2021-02-21 12:00:47
16531,125663,"REVOLUCION DE LA DEMOCRACIA, LOS CIUDADANOS NO SE SIENTEN REPRESENTADOS EN EL PARLAMENTO, DEBIDO A DEFINCIENCIAS EN EL SISTEMA ELECTORAL Y A LOS PROBLEMAS QUE GENERA LA UNICAMERALIDAD.EL PODER EJECUTIVO HA SIDO CADA VEZ MENOS CAPAZ DE UTILIZAR LOS RECURSOS FINANCIEROS DISPONIBLES.",: UN CONGRESO QUE ELABORE LEYES DE MAYOR CALIDAD./CIUDADANOS MEJOR REPRESENTADOS POR EL PARLAMENTO./UN PODER EJECUTIVO EFICIENTE PARA BRINDAR SERVICIOS PÚBLICOS DE CALIDAD Y PARA PROMOVER LA GENERACIÓN DE RIQUEZA.,"ELECCIONES LIMPIAS PARA EL SENADO DE LA REPÚBLICA EL 2022.
REFORMA DEL PODER EJECUTIVO CULMINADA EN 2022.","CONFIRMACIÓN DEL CAMBIO CONSTITUCIONAL QUE ESTABLECE EL SENADO. /REDUCCIÓN  DE DISTRITOS ELECTORALES PARA DIPUTADOS. DISTRITOS UNINOMINALES./ NUEVA ESTRUCTURA DEL PODER EJECUTIVO (FUSIÓN Y CREACIÓN DE MINISTERIOS, REDUCCIÓN DE SU NÚMERO A 16). NUEVOS MINISTERIOS CLAVE: JUVENTUD, ENTRE OTROS",,,1,4,100,2021-02-21 12:00:47
16531,125664,JUSTICIA CONTRA LA CORRUPCION/EL PODER JUDICIAL PRESENTA GRAVES PROBLEMAS DE ORGANIZACIÓN PARA ATENDER LAS DEMANDAS DE JUSTICIA DE PERSONAS NATURALES Y JURÍDICAS. NO EXISTE UN SISTEMA DE FORMACIÓN DE JUECES EFICIENTE. EL PODER JUDICIAL ESTÁ DESPRESTIGIADO.,"TENER UN SISTEMA JUDICIAL EFICIENTE QUE RESUELVA CAUSAS CON CELERIDAD Y TRANSPARENCIA./LOGRAR QUE SER JUEZ EN EL PERÚ SEA UNA ASPIRACIÓN PARA LOS MEJORES ABOGADOS DEL PAÍS, HACIENDO DEL PODER JUDICAL UNA INSTITUCIÓN RESPETADA POR LOS CIUDADANOS./REDUCIR LOS ESPACIOS A LA CORRUPCION.",CONFIANZA EN EL PODER JUDICIAL PASA DE 16% A 35% COMO MÍNIMO./DIGITALIZACIÓN DE EXPEDIENTES AL 100% EN 2026./50% DE NUEVOS JUECES PERTECEN AL TERCIO SUPERIOR DE SUS RESPECTIVAS UNIVERSIDADES./REDUCCIÓN DE PORCENTAJE DE PERUANOS QUE SEÑALA SER VICTIMA DE LA CORRUPCIÓN DE 26.3% A 15% AL 2026.,REFORMA DEL PODER JUDICIAL:CORTE SUPREMA/SALAS SUPERIORES./JUECES SUPERNUMERARIOS/ DIGITALIZACIÓN DE PROCESOS/NUEVA ACADEMIA NACIONAL DE LA MAGISTRATURA/ VICEMINISTERIO DE COMPRAS PÚBLICAS./REFORMA DE CONTRALORÍA./LEY DE CONTRATACIONES,,,1,4,100,2021-02-21 12:00:47
16531,125666,"REFORMA DE LA SEGURIDAD NACIONAL/ LOS PROBLEMAS DE SEGURIDAD A TODO NIVEL SE HAN VENIDO ACENTUANDO EN EL PERÚ. LA DELINCUENCIA COMÚN, LOS FEMINICIDIOS, LAS VIOLACIONES A LOS DERECHOS DE PROPIEDAD Y LOS ATENTADOS CONTRA LA ACTIVIDAD ECONÓMICA, Y EL NARCO-TERRORISMO, SON LOS PRINCIPALES PROBLEMAS.",CONTAR CON UN NUEVO SISTEMA DE SEGURIDAD NACIONAL QUE INTEGRE ACTIVIDADES HOY DISPERSAS Y SE NUTRA DE EXPERIENCIAS INTERNACIONALES./FORTELECER SEGURIDAD CIUDADANA./FORTALECER LA SEGURIDAD PÚBLICA./FORTALECER LA SEGURIDAD DEL ESTADO,"SE ESTABLECE SISTEMA INTEGRADO FORMAL DE DE SEGURIDAD NACIONAL EN 2022./REDUCIR LA DELINCUENCIA URBANA, INCREMENTANDO EL NIVEL DE CONFIANZA EN LA POLICÍA DE 32% A 40% AL PRIMER AÑO DE LA REFORMA Y A 60% AL 2026./SE REDUCEN EN 50% NUMERO DE CONFLICTOS SOCIALES VIOLENTOS AL 2026.","INSTITUCIONALIZAR LOS ESPACIOS DE COOPERACIÓN ENTRE DIVISIONES DE FUERZAS ARMADAS Y POLICIALES. CONVENIOS CON PAÍSES DESARROLLADOS./REFORMA INTEGRAL DE LA POLICÍA NACIONAL, PROMOVIENDO LA MODERNIZACIÓN TECNOLÓGICA Y PROVEYÉNDOLA DE EQUIPOS. LEYES QUE EMPODEREN A LA POLICÍA CONTRA LOS DELINCUENTES.",,,1,4,100,2021-02-21 12:00:47
16517,125541,"MUCHAS FAMILIAS REQUIEREN EMPEZAR UNA VIDA PRODUCTIVA A TEMPRANA EDAD, SITUACIÓN QUE INDUCE A MUCHOS JÓVENES A DEJAR SUS ESTUDIOS PARA DEDICARSE A TRABAJOS PRECARIOS Y NO PUEDAN REGRESAR AL SISTEMA EDUCATIVO EN ADELANTE.","VINCULAREMOS LA FORMACIÓN TÉCNICA DESDE LOS 2 ÚLTIMOS AÑOS DE LA EDUCACIÓN SECUNDARIA, CON LA POSIBILIDAD DE ACCEDER CON FACILIDAD A UN EMPLEO TÉCNICO Y SEGUIR LOS ESTUDIOS TÉCNICOS ESPECIALIZADOS DE MANERA DUAL O DE REGRESAR A LA EDUCACIÓN CLÁSICA UNIVERSITARIA POR VALIDACIÓN DE LOS ESTUDIOS.",ANUALMENTE SE INCORPORARÁ AL 10% DE LOS ESTUDIANTES DE SECUNDARIA HASTA LLEGAR AL 50% A FINAL DEL PERIODO GUBERNAMENTAL.,"CONVENIOS ENTRE COLEGIOS SECUNDARIOS Y EDUCACIÓN BÁSICA DE ADULTOS (CEBA) Y CETPRO O IEST CERCANOS A LAS ZONAS DE RESIDENCIA DE ESTUDIANTES DE 5° AÑO DE EDUCACIÓN SECUNDARIA, EN LOS QUE SIMULTÁNEAMENTE SE ADQUIERA FORMACIÓN TÉCNICA Y SE CONCLUYA LA SECUNDARIA.",,,1,1,100,2021-02-21 12:00:47
16517,125542,"CONVIVIMOS CON UN SISTEMA DE SALUD REACTIVO, ESTRUCTURADO PARA ATENDER A DESTIEMPO Y DE MANERA PRECARIA, LAS ENFERMEDADES DE LOS PERUANOS CUANDO ESTAS, YA SE HAN AGRAVADO. NO SE TRATA LA SALUD PÚBICA CON UN ENFOQUE PREVENTIVO QUE EVITE CONGESTIONAR LOS SERVICIOS DE SALUD.","DESARROLLAREMOS UNA RED DESCENTRALIZADA DE SERVICIOS DE ATENCIÓN PRIMARIA, APLICANDO UN ENFOQUE DE INTERCULTURALIDAD Y PARTICIPACIÓN CIUDADANA QUE PERMITA CONTENER TEMPRANAMENTE LAS ENFERMEDADES EVITANDO RIESGOS DE COLAPSO DE LA ATENCIÓN HOSPITALARIA.","DESCONGESTIONAMIENTO DE LOS SERVICIOS DE ATENCIÓN DE LA SALUD EN UN 30% COMO RESULTADO DE PRÁCTICAS PREVENTIVAS DE LA SALUD.
RED DESCENTRALIZADA IMPLEMENTADA AL 100% PARA EL 2026.
ATENCIÓN DE LA SALUD A NIVEL DE BARRIOS Y CENTROS POBLADOS AL 100%.","DETECCIÓN TEMPRANA DE ENFERMEDADES
BARRIOS Y CENTROS POBLADOS CON MÉDICOS DISPONIBLES BAJO UN ESQUEMA MIXTO: PRESENCIAL Y VIRTUAL.
RED DESCENTRALIZADA DE SERVICIOS DE ATENCIÓN PRIMARIA A NIVEL NACIONAL.",,,1,1,100,2021-02-21 12:00:47
16517,125543,LIMITADA LABOR DE INTELIGENCIA OPERATIVA EN LOS TRES NIVELES DE FUNCIONAMIENTO.,OPTIMIZAR LA LABOR DE INTELIGENCIA OPERATIVA MANTENIENDO ESTRECHA RELACIÓN CON SUS PARES A NIVEL NACIONAL E INTERNACIONAL.,"INCREMENTO DE 20% DE PERSONAL ESPECIALIZADO.
ALCANCE ESTRATÉGICO DE LA INTELIGENCIA DESDE EL COMPONENTE SEGURIDAD.","NÚMERO DE EFECTIVOS PARA DEDICADOS A LA LABOR DE INTELIGENCIA.
NÚMERO DE PLANES DE OPERACIÓN.
NÚMERO DE REPORTES PARA LA TOMA DE DECISIONES DEL MINISTRO, POLICÍA NACIONAL Y ÓRGANOS ADSCRITOS.",,,1,1,100,2021-02-21 12:00:47
16517,125522,"EL GOBIERNO RECIBIRÁ UN DÉFICIT DE MÁS DE 10% DEL PBI QUE EN 2021, SITUACIÓN QUE PODRÍA AGRAVARSE.",RECUPERAREMOS EL EQUILIBRIO FISCAL SINCERANDO LAS NECESIDADES DE ENDEUDAMIENTO Y GASTOS PÚBLICOS,"DÉFICIT FISCAL / PBI  2%
DEUDA PÚBLICA / PBI NO MAYOR AL 39%","DÉFICIT FISCAL / PBI (%) 
DEUDA PÚBLICA / PBI (%)",,,1,2,100,2021-02-21 12:00:47
16517,125523,"LA DEMANDA AGREGADA SE HA DEBILITADO POR LA PRECARIZACIÓN DEL EMPLEO Y LA LENTA REINSERCIÓN LABORAL ANTE LA ELEVADA MORTANDAD DE MYPES, LO QUE MANTENDRÁ REZAGADO EL CONSUMO PRIVADO, QUE DEPENDE EN 58% DE LOS SEGMENTOS C, D Y E, LOS MÁS GOLPEADOS.","IMPULSAREMOS LA GENERACIÓN DE EMPLEOS PERMANENTES, DINAMIZANDO Y RENTABILIZANDO LOS NEGOCIOS MYPE, E IMPULSANDO EL CONSUMO Y LA INVERSIÓN.",MÍNIMO 2 MILLONES DE NUEVOS PERMANENTES,NÚMERO DE NUEVOS EMPLEOS PERMANENTES,,,1,2,100,2021-02-21 12:00:47
16517,125524,ELEVADA Y TEMPRANA MORTANDAD DE LAS MYPES POR EFECTO DE LA PARALIZACIÓN DURANTE LA PANDEMIA Y LA FALTA DE AYUDA ECONÓMICA DEL GOBIERNO HACIA LAS MYPES.,"RENTABILIZAR Y RECUPERAR CON RESILIENCIA LOS NEGOCIOS MYPE, IMPULSANDO EL DESARROLLO DE REDES Y CADENAS PRODUCTIVAS A TRAVÉS DE PLATAFORMAS QUE CONTRIBUYAN A SU FORMALIZACIÓN.","100 % DE MYPES RECUPERADAS 
100 % DE MYPES RENTABILIZADAS","% DE MYPES RECUPERADAS
% DE MYPES RENTABILIZADAS",,,1,2,100,2021-02-21 12:00:47
16517,125528,"EL CAMBIO CLIMÁTICO VIENE GENERANDO IMPACTOS MUY NEGATIVOS EN VARIABLES BIOFÍSICAS, SOCIOECONÓMICAS Y SOCIOCULTURALES, CON RIESGO DE AGUDIZARSE A FUTURO Y AFECTAR SEVERAMENTE LA ECONOMÍA",GESTIONAREMOS LAS EMISIONES DE GASES DE EFECTO INVERNADERO (GEI).,REDUCCIÓN DE EMISIONES DE GEI EN 30% E INCREMENTO DE LA CAPTURA DE CARBONO EN BOSQUES EN 30% AL 2026.,NIVEL DE EMISIONES NETAS DE GEI,,,1,3,100,2021-02-21 12:00:47
16517,125529,MATRIZ ENERGÉTICA CONCENTRADA EN FUENTES FÓSILES NO RENOVABLES DE ALTO COSTO AMBIENTAL Y ECONÓMICO Y DESOSTENIBILIDAD DUDOSA A LARGO PLAZO (HIDROELECTRICIDAD Y GASNATURAL),ELEVAREMOS PROGRESIVAMENTE LA PARTICIPACIÓN DE LAS ENERGÍAS RENOVABLES NO CONVENCIONALES DE BAJO COSTO AMBIENTAL Y ECONÓMICO EN LA MATRIZ ENERGÉTICA.,"MATRIZ ENERGÉTICA DIVERSIFICADA AL 2026: 40% HIDROELÉCTRICA, 40% GAS NATURAL Y 20% ENERGÍAS RENOVABLES NO CONVENCIONALES (ERNC).",PORCENTAJES ANUALES PROMEDIO DE PARTICIPACIÓN DE LAS FUENTES DE ENERGÍA EN LA MATRIZ ENERGÉTICA.,,,1,3,100,2021-02-21 12:00:47
